JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompteAuxNum|CompteAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|MontantDevise|Idevise
AC|Achats|EC000053|20250208|613000|Locations|||FA000049|20250208|Loyer bureaux - 02/2025|3200,00|0,00|||20250208||
AC|Achats|EC000053|20250208|616000|Assurances|||FA000049|20250208|Prime assurance - 02/2025|680,00|0,00|||20250208||
AC|Achats|EC000053|20250208|445660|TVA déductible sur ABS|||FA000049|20250208|TVA déductible AssurTech - 02/2025|776,00|0,00|||20250208||
AC|Achats|EC000054|20250208|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000050|20250208|Facture TélécomPro - 02/2025|0,00|4668,00|AA052||20250208||
AC|Achats|EC000054|20250208|623000|Publicité et marketing|||FA000050|20250208|Campagne marketing - 02/2025|800,00|0,00|||20250208||
AC|Achats|EC000054|20250208|625000|Déplacements et missions|||FA000050|20250208|Frais déplacements - 02/2025|2200,00|0,00|||20250208||
AC|Achats|EC000054|20250208|626000|Télécommunications|||FA000050|20250208|Abonnements télécom - 02/2025|890,00|0,00|||20250208||
AC|Achats|EC000054|20250208|445660|TVA déductible sur ABS|||FA000050|20250208|TVA déductible TélécomPro - 02/2025|778,00|0,00|||20250208||
BQ|Banque|EC000055|20250225|627000|Services bancaires|||BQ000002|20250225|Frais bancaires - 02/2025|115,00|0,00|||20250225||
BQ|Banque|EC000055|20250225|512000|Banque Société Générale|||BQ000002|20250225|Frais bancaires - 02/2025|0,00|115,00|||20250225||
AC|Achats|EC000056|20250308|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000051|20250308|Facture Informatique+ - 03/2025|0,00|22560,00|AA053||20250308||
AC|Achats|EC000056|20250308|601000|Achats matières premières|||FA000051|20250308|Achats composants informatiques - 03/2025|4100,00|0,00|||20250308||
AC|Achats|EC000056|20250308|604000|Achats sous-traitance|||FA000051|20250308|Sous-traitance développement - 03/2025|7200,00|0,00|||20250308||
AC|Achats|EC000056|20250308|607000|Achats de marchandises|||FA000051|20250308|Achat marchandises pour revente - 03/2025|7500,00|0,00|||20250308||
AC|Achats|EC000056|20250308|445660|TVA déductible sur ABS|||FA000051|20250308|TVA déductible Informatique+ - 03/2025|3760,00|0,00|||20250308||
AC|Achats|EC000057|20250308|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000052|20250308|Facture BureauPlus - 03/2025|0,00|888,00|AA054||20250308||
AC|Achats|EC000057|20250308|606100|Énergie|||FA000052|20250308|Électricité et gaz - 03/2025|420,00|0,00|||20250308||
AC|Achats|EC000057|20250308|606400|Fournitures de bureau|||FA000052|20250308|Fournitures bureau - 03/2025|320,00|0,00|||20250308||
AC|Achats|EC000057|20250308|445660|TVA déductible sur ABS|||FA000052|20250308|TVA déductible BureauPlus - 03/2025|148,00|0,00|||20250308||
AC|Achats|EC000058|20250308|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000053|20250308|Facture LogiServ - 03/2025|0,00|5724,00|AA055||20250308||
AC|Achats|EC000058|20250308|611000|Sous-traitance générale|||FA000053|20250308|Sous-traitance générale - 03/2025|3500,00|0,00|||20250308||
AC|Achats|EC000058|20250308|615000|Maintenance|||FA000053|20250308|Contrat maintenance - T1/2025|820,00|0,00|||20250308||
AC|Achats|EC000058|20250308|618000|Documentation et abonnements|||FA000053|20250308|Abonnements professionnels - 03/2025|450,00|0,00|||20250308||
AC|Achats|EC000058|20250308|445660|TVA déductible sur ABS|||FA000053|20250308|TVA déductible LogiServ - 03/2025|954,00|0,00|||20250308||
AC|Achats|EC000059|20250308|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000054|20250308|Facture AssurTech - 03/2025|0,00|7656,00|AA056||20250308||
AC|Achats|EC000059|20250308|613000|Locations|||FA000054|20250308|Loyer bureaux - 03/2025|3200,00|0,00|||20250308||
AC|Achats|EC000059|20250308|616000|Assurances|||FA000054|20250308|Prime assurance - 03/2025|680,00|0,00|||20250308||
AC|Achats|EC000059|20250308|622000|Honoraires|||FA000054|20250308|Honoraires cabinet comptable - T1/2025|2500,00|0,00|||20250308||
AC|Achats|EC000059|20250308|445660|TVA déductible sur ABS|||FA000054|20250308|TVA déductible AssurTech - 03/2025|1276,00|0,00|||20250308||
AC|Achats|EC000060|20250308|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000055|20250308|Facture TélécomPro - 03/2025|0,00|5028,00|AA057||20250308||
AC|Achats|EC000060|20250308|623000|Publicité et marketing|||FA000055|20250308|Campagne marketing - 03/2025|1500,00|0,00|||20250308||
AC|Achats|EC000060|20250308|625000|Déplacements et missions|||FA000055|20250308|Frais déplacements - 03/2025|1800,00|0,00|||20250308||
AC|Achats|EC000060|20250308|626000|Télécommunications|||FA000055|20250308|Abonnements télécom - 03/2025|890,00|0,00|||20250308||
AC|Achats|EC000060|20250308|445660|TVA déductible sur ABS|||FA000055|20250308|TVA déductible TélécomPro - 03/2025|838,00|0,00|||20250308||
BQ|Banque|EC000061|20250325|627000|Services bancaires|||BQ000003|20250325|Frais bancaires - 03/2025|125,00|0,00|||20250325||
BQ|Banque|EC000061|20250325|512000|Banque Société Générale|||BQ000003|20250325|Frais bancaires - 03/2025|0,00|125,00|||20250325||
AC|Achats|EC000062|20250408|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000056|20250408|Facture Informatique+ - 04/2025|0,00|3120,00|AA058||20250408||
AC|Achats|EC000062|20250408|601000|Achats matières premières|||FA000056|20250408|Achats composants informatiques - 04/2025|2600,00|0,00|||20250408||
AC|Achats|EC000062|20250408|445660|TVA déductible sur ABS|||FA000056|20250408|TVA déductible Informatique+ - 04/2025|520,00|0,00|||20250408||
AC|Achats|EC000063|20250408|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000057|20250408|Facture BureauPlus - 04/2025|0,00|756,00|AA059||20250408||
AC|Achats|EC000063|20250408|606100|Énergie|||FA000057|20250408|Électricité et gaz - 04/2025|380,00|0,00|||20250408||
AC|Achats|EC000063|20250408|606400|Fournitures de bureau|||FA000057|20250408|Fournitures bureau - 04/2025|250,00|0,00|||20250408||
AC|Achats|EC000063|20250408|445660|TVA déductible sur ABS|||FA000057|20250408|TVA déductible BureauPlus - 04/2025|126,00|0,00|||20250408||
AC|Achats|EC000064|20250408|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000058|20250408|Facture LogiServ - 04/2025|0,00|3660,00|AA060||20250408||
AC|Achats|EC000064|20250408|611000|Sous-traitance générale|||FA000058|20250408|Sous-traitance générale - 04/2025|2600,00|0,00|||20250408||
AC|Achats|EC000064|20250408|618000|Documentation et abonnements|||FA000058|20250408|Abonnements professionnels - 04/2025|450,00|0,00|||20250408||
AC|Achats|EC000064|20250408|445660|TVA déductible sur ABS|||FA000058|20250408|TVA déductible LogiServ - 04/2025|610,00|0,00|||20250408||
AC|Achats|EC000065|20250408|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000059|20250408|Facture AssurTech - 04/2025|0,00|4656,00|AA061||20250408||
AC|Achats|EC000065|20250408|613000|Locations|||FA000059|20250408|Loyer bureaux - 04/2025|3200,00|0,00|||20250408||
AC|Achats|EC000065|20250408|616000|Assurances|||FA000059|20250408|Prime assurance - 04/2025|680,00|0,00|||20250408||
AC|Achats|EC000065|20250408|445660|TVA déductible sur ABS|||FA000059|20250408|TVA déductible AssurTech - 04/2025|776,00|0,00|||20250408||
AC|Achats|EC000066|20250408|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000060|20250408|Facture TélécomPro - 04/2025|0,00|3228,00|AA062||20250408||
AC|Achats|EC000066|20250408|623000|Publicité et marketing|||FA000060|20250408|Campagne marketing - 04/2025|600,00|0,00|||20250408||
AC|Achats|EC000066|20250408|625000|Déplacements et missions|||FA000060|20250408|Frais déplacements - 04/2025|1200,00|0,00|||20250408||
AC|Achats|EC000066|20250408|626000|Télécommunications|||FA000060|20250408|Abonnements télécom - 04/2025|890,00|0,00|||20250408||
AC|Achats|EC000066|20250408|445660|TVA déductible sur ABS|||FA000060|20250408|TVA déductible TélécomPro - 04/2025|538,00|0,00|||20250408||
BQ|Banque|EC000067|20250425|627000|Services bancaires|||BQ000004|20250425|Frais bancaires - 04/2025|118,00|0,00|||20250425||
BQ|Banque|EC000067|20250425|512000|Banque Société Générale|||BQ000004|20250425|Frais bancaires - 04/2025|0,00|118,00|||20250425||
AC|Achats|EC000068|20250508|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000061|20250508|Facture Informatique+ - 05/2025|0,00|16800,00|AA063||20250508||
AC|Achats|EC000068|20250508|601000|Achats matières premières|||FA000061|20250508|Achats composants informatiques - 05/2025|3500,00|0,00|||20250508||
AC|Achats|EC000068|20250508|604000|Achats sous-traitance|||FA000061|20250508|Sous-traitance développement - 05/2025|4800,00|0,00|||20250508||
AC|Achats|EC000068|20250508|607000|Achats de marchandises|||FA000061|20250508|Achat marchandises pour revente - 05/2025|5700,00|0,00|||20250508||
AC|Achats|EC000068|20250508|445660|TVA déductible sur ABS|||FA000061|20250508|TVA déductible Informatique+ - 05/2025|2800,00|0,00|||20250508||
AC|Achats|EC000069|20250508|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000062|20250508|Facture BureauPlus - 05/2025|0,00|876,00|AA064||20250508||
AC|Achats|EC000069|20250508|606100|Énergie|||FA000062|20250508|Électricité et gaz - 05/2025|350,00|0,00|||20250508||
AC|Achats|EC000069|20250508|606400|Fournitures de bureau|||FA000062|20250508|Fournitures bureau - 05/2025|380,00|0,00|||20250508||
AC|Achats|EC000069|20250508|445660|TVA déductible sur ABS|||FA000062|20250508|TVA déductible BureauPlus - 05/2025|146,00|0,00|||20250508||
AC|Achats|EC000070|20250508|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000063|20250508|Facture LogiServ - 05/2025|0,00|4260,00|AA065||20250508||
AC|Achats|EC000070|20250508|611000|Sous-traitance générale|||FA000063|20250508|Sous-traitance générale - 05/2025|3100,00|0,00|||20250508||
AC|Achats|EC000070|20250508|618000|Documentation et abonnements|||FA000063|20250508|Abonnements professionnels - 05/2025|450,00|0,00|||20250508||
AC|Achats|EC000070|20250508|445660|TVA déductible sur ABS|||FA000063|20250508|TVA déductible LogiServ - 05/2025|710,00|0,00|||20250508||
AC|Achats|EC000071|20250508|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000064|20250508|Facture AssurTech - 05/2025|0,00|4656,00|AA066||20250508||
AC|Achats|EC000071|20250508|613000|Locations|||FA000064|20250508|Loyer bureaux - 05/2025|3200,00|0,00|||20250508||
AC|Achats|EC000071|20250508|616000|Assurances|||FA000064|20250508|Prime assurance - 05/2025|680,00|0,00|||20250508||
AC|Achats|EC000071|20250508|445660|TVA déductible sur ABS|||FA000064|20250508|TVA déductible AssurTech - 05/2025|776,00|0,00|||20250508||
AC|Achats|EC000072|20250508|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000065|20250508|Facture TélécomPro - 05/2025|0,00|6588,00|AA067||20250508||
AC|Achats|EC000072|20250508|623000|Publicité et marketing|||FA000065|20250508|Campagne marketing - 05/2025|1800,00|0,00|||20250508||
AC|Achats|EC000072|20250508|625000|Déplacements et missions|||FA000065|20250508|Frais déplacements - 05/2025|2800,00|0,00|||20250508||
AC|Achats|EC000072|20250508|626000|Télécommunications|||FA000065|20250508|Abonnements télécom - 05/2025|890,00|0,00|||20250508||
AC|Achats|EC000072|20250508|445660|TVA déductible sur ABS|||FA000065|20250508|TVA déductible TélécomPro - 05/2025|1098,00|0,00|||20250508||
BQ|Banque|EC000073|20250525|627000|Services bancaires|||BQ000005|20250525|Frais bancaires - 05/2025|122,00|0,00|||20250525||
BQ|Banque|EC000073|20250525|512000|Banque Société Générale|||BQ000005|20250525|Frais bancaires - 05/2025|0,00|122,00|||20250525||
AC|Achats|EC000074|20250608|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000066|20250608|Facture Informatique+ - 06/2025|0,00|8640,00|AA068||20250608||
AC|Achats|EC000074|20250608|601000|Achats matières premières|||FA000066|20250608|Achats composants informatiques - 06/2025|2900,00|0,00|||20250608||
AC|Achats|EC000074|20250608|607000|Achats de marchandises|||FA000066|20250608|Achat marchandises pour revente - 06/2025|4300,00|0,00|||20250608||
AC|Achats|EC000074|20250608|445660|TVA déductible sur ABS|||FA000066|20250608|TVA déductible Informatique+ - 06/2025|1440,00|0,00|||20250608||
AC|Achats|EC000075|20250608|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000067|20250608|Facture BureauPlus - 06/2025|0,00|684,00|AA069||20250608||
AC|Achats|EC000075|20250608|606100|Énergie|||FA000067|20250608|Électricité et gaz - 06/2025|360,00|0,00|||20250608||
AC|Achats|EC000075|20250608|606400|Fournitures de bureau|||FA000067|20250608|Fournitures bureau - 06/2025|210,00|0,00|||20250608||
AC|Achats|EC000075|20250608|445660|TVA déductible sur ABS|||FA000067|20250608|TVA déductible BureauPlus - 06/2025|114,00|0,00|||20250608||
AC|Achats|EC000076|20250608|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000068|20250608|Facture LogiServ - 06/2025|0,00|4956,00|AA070||20250608||
AC|Achats|EC000076|20250608|611000|Sous-traitance générale|||FA000068|20250608|Sous-traitance générale - 06/2025|2900,00|0,00|||20250608||
AC|Achats|EC000076|20250608|615000|Maintenance|||FA000068|20250608|Contrat maintenance - T2/2025|780,00|0,00|||20250608||
AC|Achats|EC000076|20250608|618000|Documentation et abonnements|||FA000068|20250608|Abonnements professionnels - 06/2025|450,00|0,00|||20250608||
AC|Achats|EC000076|20250608|445660|TVA déductible sur ABS|||FA000068|20250608|TVA déductible LogiServ - 06/2025|826,00|0,00|||20250608||
AC|Achats|EC000077|20250608|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000069|20250608|Facture AssurTech - 06/2025|0,00|7536,00|AA071||20250608||
AC|Achats|EC000077|20250608|613000|Locations|||FA000069|20250608|Loyer bureaux - 06/2025|3200,00|0,00|||20250608||
AC|Achats|EC000077|20250608|616000|Assurances|||FA000069|20250608|Prime assurance - 06/2025|680,00|0,00|||20250608||
AC|Achats|EC000077|20250608|622000|Honoraires|||FA000069|20250608|Honoraires cabinet comptable - T2/2025|2400,00|0,00|||20250608||
AC|Achats|EC000077|20250608|445660|TVA déductible sur ABS|||FA000069|20250608|TVA déductible AssurTech - 06/2025|1256,00|0,00|||20250608||
AC|Achats|EC000078|20250608|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000070|20250608|Facture TélécomPro - 06/2025|0,00|3588,00|AA072||20250608||
AC|Achats|EC000078|20250608|623000|Publicité et marketing|||FA000070|20250608|Campagne marketing - 06/2025|500,00|0,00|||20250608||
AC|Achats|EC000078|20250608|625000|Déplacements et missions|||FA000070|20250608|Frais déplacements - 06/2025|1600,00|0,00|||20250608||
AC|Achats|EC000078|20250608|626000|Télécommunications|||FA000070|20250608|Abonnements télécom - 06/2025|890,00|0,00|||20250608||
AC|Achats|EC000078|20250608|445660|TVA déductible sur ABS|||FA000070|20250608|TVA déductible TélécomPro - 06/2025|598,00|0,00|||20250608||
BQ|Banque|EC000079|20250625|627000|Services bancaires|||BQ000006|20250625|Frais bancaires - 06/2025|130,00|0,00|||20250625||
BQ|Banque|EC000079|20250625|512000|Banque Société Générale|||BQ000006|20250625|Frais bancaires - 06/2025|0,00|130,00|||20250625||
AC|Achats|EC000080|20250708|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000071|20250708|Facture Informatique+ - 07/2025|0,00|2160,00|AA073||20250708||
AC|Achats|EC000080|20250708|601000|Achats matières premières|||FA000071|20250708|Achats composants informatiques - 07/2025|1800,00|0,00|||20250708||
AC|Achats|EC000080|20250708|445660|TVA déductible sur ABS|||FA000071|20250708|TVA déductible Informatique+ - 07/2025|360,00|0,00|||20250708||
AC|Achats|EC000081|20250708|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000072|20250708|Facture BureauPlus - 07/2025|0,00|696,00|AA074||20250708||
AC|Achats|EC000081|20250708|606100|Énergie|||FA000072|20250708|Électricité et gaz - 07/2025|390,00|0,00|||20250708||
AC|Achats|EC000081|20250708|606400|Fournitures de bureau|||FA000072|20250708|Fournitures bureau - 07/2025|190,00|0,00|||20250708||
AC|Achats|EC000081|20250708|445660|TVA déductible sur ABS|||FA000072|20250708|TVA déductible BureauPlus - 07/2025|116,00|0,00|||20250708||
AC|Achats|EC000082|20250708|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000073|20250708|Facture LogiServ - 07/2025|0,00|2940,00|AA075||20250708||
AC|Achats|EC000082|20250708|611000|Sous-traitance générale|||FA000073|20250708|Sous-traitance générale - 07/2025|2000,00|0,00|||20250708||
AC|Achats|EC000082|20250708|618000|Documentation et abonnements|||FA000073|20250708|Abonnements professionnels - 07/2025|450,00|0,00|||20250708||
AC|Achats|EC000082|20250708|445660|TVA déductible sur ABS|||FA000073|20250708|TVA déductible LogiServ - 07/2025|490,00|0,00|||20250708||
AC|Achats|EC000083|20250708|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000074|20250708|Facture AssurTech - 07/2025|0,00|4656,00|AA076||20250708||
AC|Achats|EC000083|20250708|613000|Locations|||FA000074|20250708|Loyer bureaux - 07/2025|3200,00|0,00|||20250708||
AC|Achats|EC000083|20250708|616000|Assurances|||FA000074|20250708|Prime assurance - 07/2025|680,00|0,00|||20250708||
AC|Achats|EC000083|20250708|445660|TVA déductible sur ABS|||FA000074|20250708|TVA déductible AssurTech - 07/2025|776,00|0,00|||20250708||
AC|Achats|EC000084|20250708|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000075|20250708|Facture TélécomPro - 07/2025|0,00|2868,00|AA077||20250708||
AC|Achats|EC000084|20250708|623000|Publicité et marketing|||FA000075|20250708|Campagne marketing - 07/2025|700,00|0,00|||20250708||
AC|Achats|EC000084|20250708|625000|Déplacements et missions|||FA000075|20250708|Frais déplacements - 07/2025|800,00|0,00|||20250708||
AC|Achats|EC000084|20250708|626000|Télécommunications|||FA000075|20250708|Abonnements télécom - 07/2025|890,00|0,00|||20250708||
AC|Achats|EC000084|20250708|445660|TVA déductible sur ABS|||FA000075|20250708|TVA déductible TélécomPro - 07/2025|478,00|0,00|||20250708||
BQ|Banque|EC000085|20250725|627000|Services bancaires|||BQ000007|20250725|Frais bancaires - 07/2025|110,00|0,00|||20250725||
BQ|Banque|EC000085|20250725|512000|Banque Société Générale|||BQ000007|20250725|Frais bancaires - 07/2025|0,00|110,00|||20250725||
AC|Achats|EC000086|20250808|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000076|20250808|Facture Informatique+ - 08/2025|0,00|13200,00|AA078||20250808||
AC|Achats|EC000086|20250808|601000|Achats matières premières|||FA000076|20250808|Achats composants informatiques - 08/2025|2200,00|0,00|||20250808||
AC|Achats|EC000086|20250808|604000|Achats sous-traitance|||FA000076|20250808|Sous-traitance développement - 08/2025|6100,00|0,00|||20250808||
AC|Achats|EC000086|20250808|607000|Achats de marchandises|||FA000076|20250808|Achat marchandises pour revente - 08/2025|2700,00|0,00|||20250808||
AC|Achats|EC000086|20250808|445660|TVA déductible sur ABS|||FA000076|20250808|TVA déductible Informatique+ - 08/2025|2200,00|0,00|||20250808||
AC|Achats|EC000087|20250808|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000077|20250808|Facture BureauPlus - 08/2025|0,00|768,00|AA079||20250808||
AC|Achats|EC000087|20250808|606100|Énergie|||FA000077|20250808|Électricité et gaz - 08/2025|400,00|0,00|||20250808||
AC|Achats|EC000087|20250808|606400|Fournitures de bureau|||FA000077|20250808|Fournitures bureau - 08/2025|240,00|0,00|||20250808||
AC|Achats|EC000087|20250808|445660|TVA déductible sur ABS|||FA000077|20250808|TVA déductible BureauPlus - 08/2025|128,00|0,00|||20250808||
AC|Achats|EC000088|20250808|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000078|20250808|Facture LogiServ - 08/2025|0,00|3420,00|AA080||20250808||
AC|Achats|EC000088|20250808|611000|Sous-traitance générale|||FA000078|20250808|Sous-traitance générale - 08/2025|2400,00|0,00|||20250808||
AC|Achats|EC000088|20250808|618000|Documentation et abonnements|||FA000078|20250808|Abonnements professionnels - 08/2025|450,00|0,00|||20250808||
AC|Achats|EC000088|20250808|445660|TVA déductible sur ABS|||FA000078|20250808|TVA déductible LogiServ - 08/2025|570,00|0,00|||20250808||
AC|Achats|EC000089|20250808|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000079|20250808|Facture AssurTech - 08/2025|0,00|4656,00|AA081||20250808||
AC|Achats|EC000089|20250808|613000|Locations|||FA000079|20250808|Loyer bureaux - 08/2025|3200,00|0,00|||20250808||
AC|Achats|EC000089|20250808|616000|Assurances|||FA000079|20250808|Prime assurance - 08/2025|680,00|0,00|||20250808||
AC|Achats|EC000089|20250808|445660|TVA déductible sur ABS|||FA000079|20250808|TVA déductible AssurTech - 08/2025|776,00|0,00|||20250808||
AC|Achats|EC000090|20250808|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000080|20250808|Facture TélécomPro - 08/2025|0,00|3348,00|AA082||20250808||
AC|Achats|EC000090|20250808|623000|Publicité et marketing|||FA000080|20250808|Campagne marketing - 08/2025|900,00|0,00|||20250808||
AC|Achats|EC000090|20250808|625000|Déplacements et missions|||FA000080|20250808|Frais déplacements - 08/2025|1000,00|0,00|||20250808||
AC|Achats|EC000090|20250808|626000|Télécommunications|||FA000080|20250808|Abonnements télécom - 08/2025|890,00|0,00|||20250808||
AC|Achats|EC000090|20250808|445660|TVA déductible sur ABS|||FA000080|20250808|TVA déductible TélécomPro - 08/2025|558,00|0,00|||20250808||
BQ|Banque|EC000091|20250825|627000|Services bancaires|||BQ000008|20250825|Frais bancaires - 08/2025|108,00|0,00|||20250825||
BQ|Banque|EC000091|20250825|512000|Banque Société Générale|||BQ000008|20250825|Frais bancaires - 08/2025|0,00|108,00|||20250825||
AC|Achats|EC000092|20250908|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000081|20250908|Facture Informatique+ - 09/2025|0,00|9120,00|AA083||20250908||
AC|Achats|EC000092|20250908|601000|Achats matières premières|||FA000081|20250908|Achats composants informatiques - 09/2025|3800,00|0,00|||20250908||
AC|Achats|EC000092|20250908|607000|Achats de marchandises|||FA000081|20250908|Achat marchandises pour revente - 09/2025|3800,00|0,00|||20250908||
AC|Achats|EC000092|20250908|445660|TVA déductible sur ABS|||FA000081|20250908|TVA déductible Informatique+ - 09/2025|1520,00|0,00|||20250908||
AC|Achats|EC000093|20250908|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000082|20250908|Facture BureauPlus - 09/2025|0,00|816,00|AA084||20250908||
AC|Achats|EC000093|20250908|606100|Énergie|||FA000082|20250908|Électricité et gaz - 09/2025|370,00|0,00|||20250908||
AC|Achats|EC000093|20250908|606400|Fournitures de bureau|||FA000082|20250908|Fournitures bureau - 09/2025|310,00|0,00|||20250908||
AC|Achats|EC000093|20250908|445660|TVA déductible sur ABS|||FA000082|20250908|TVA déductible BureauPlus - 09/2025|136,00|0,00|||20250908||
AC|Achats|EC000094|20250908|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000083|20250908|Facture LogiServ - 09/2025|0,00|6120,00|AA085||20250908||
AC|Achats|EC000094|20250908|611000|Sous-traitance générale|||FA000083|20250908|Sous-traitance générale - 09/2025|3800,00|0,00|||20250908||
AC|Achats|EC000094|20250908|615000|Maintenance|||FA000083|20250908|Contrat maintenance - T3/2025|850,00|0,00|||20250908||
AC|Achats|EC000094|20250908|618000|Documentation et abonnements|||FA000083|20250908|Abonnements professionnels - 09/2025|450,00|0,00|||20250908||
AC|Achats|EC000094|20250908|445660|TVA déductible sur ABS|||FA000083|20250908|TVA déductible LogiServ - 09/2025|1020,00|0,00|||20250908||
AC|Achats|EC000095|20250908|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|FA000084|20250908|Facture AssurTech - 09/2025|0,00|7776,00|AA086||20250908||
AC|Achats|EC000095|20250908|613000|Locations|||FA000084|20250908|Loyer bureaux - 09/2025|3200,00|0,00|||20250908||
AC|Achats|EC000095|20250908|616000|Assurances|||FA000084|20250908|Prime assurance - 09/2025|680,00|0,00|||20250908||
AC|Achats|EC000095|20250908|622000|Honoraires|||FA000084|20250908|Honoraires cabinet comptable - T3/2025|2600,00|0,00|||20250908||
AC|Achats|EC000095|20250908|445660|TVA déductible sur ABS|||FA000084|20250908|TVA déductible AssurTech - 09/2025|1296,00|0,00|||20250908||
AC|Achats|EC000096|20250908|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|FA000085|20250908|Facture TélécomPro - 09/2025|0,00|5748,00|AA087||20250908||
AC|Achats|EC000096|20250908|623000|Publicité et marketing|||FA000085|20250908|Campagne marketing - 09/2025|1400,00|0,00|||20250908||
AC|Achats|EC000096|20250908|625000|Déplacements et missions|||FA000085|20250908|Frais déplacements - 09/2025|2500,00|0,00|||20250908||
AC|Achats|EC000096|20250908|626000|Télécommunications|||FA000085|20250908|Abonnements télécom - 09/2025|890,00|0,00|||20250908||
AC|Achats|EC000096|20250908|445660|TVA déductible sur ABS|||FA000085|20250908|TVA déductible TélécomPro - 09/2025|958,00|0,00|||20250908||
BQ|Banque|EC000097|20250925|627000|Services bancaires|||BQ000009|20250925|Frais bancaires - 09/2025|128,00|0,00|||20250925||
BQ|Banque|EC000097|20250925|512000|Banque Société Générale|||BQ000009|20250925|Frais bancaires - 09/2025|0,00|128,00|||20250925||
AC|Achats|EC000098|20251008|401001|Fournisseurs - Informatique+|INFO01|Informatique+|FA000086|20251008|Facture Informatique+ - 10/2025|0,00|17520,00|AA088||20251008||
AC|Achats|EC000098|20251008|601000|Achats matières premières|||FA000086|20251008|Achats composants informatiques - 10/2025|4200,00|0,00|||20251008||
AC|Achats|EC000098|20251008|604000|Achats sous-traitance|||FA000086|20251008|Sous-traitance développement - 10/2025|5300,00|0,00|||20251008||
AC|Achats|EC000098|20251008|607000|Achats de marchandises|||FA000086|20251008|Achat marchandises pour revente - 10/2025|5100,00|0,00|||20251008||
AC|Achats|EC000098|20251008|445660|TVA déductible sur ABS|||FA000086|20251008|TVA déductible Informatique+ - 10/2025|2920,00|0,00|||20251008||
AC|Achats|EC000099|20251008|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|FA000087|20251008|Facture BureauPlus - 10/2025|0,00|840,00|AA089||20251008||
AC|Achats|EC000099|20251008|606100|Énergie|||FA000087|20251008|Électricité et gaz - 10/2025|410,00|0,00|||20251008||
AC|Achats|EC000099|20251008|606400|Fournitures de bureau|||FA000087|20251008|Fournitures bureau - 10/2025|290,00|0,00|||20251008||
AC|Achats|EC000099|20251008|445660|TVA déductible sur ABS|||FA000087|20251008|TVA déductible BureauPlus - 10/2025|140,00|0,00|||20251008||
AC|Achats|EC000100|20251008|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|FA000088|20251008|Facture LogiServ - 10/2025|0,00|4620,00|AA090||20251008||
AC|Achats|EC000100|20251008|611000|Sous-traitance générale|||FA000088|20251008|Sous-traitance générale - 10/2025|3400,00|0,00|||20251008||
AC|Achats|EC000100|20251008|618000|Documentation et abonnements|||FA000088|20251008|Abonnements professionnels - 10/2025|450,00|0,00|||20251008||
AC|Achats|EC000100|20251008|445660|TVA déductible sur ABS|||FA000088|20251008|TVA déductible LogiServ - 10/2025|770,00|0,00|||20251008||
